book_key,canonical_genre,count
8885,historical_fiction,264
8885,history,7
8885,mystery,32
8885,romance,21
8885,science_fiction,11
8885,suspense,6
8886,biography,26
8886,history,17
8886,memoir,32
8886,nonfiction,59
8886,sports,16
8886,travel,45
8887,ebooks,17
8887,fantasy,644
8887,fiction,96
8888,children,62
8888,classics,105
8888,ebooks,21
8888,fiction,40
8888,historical_fiction,104
8888,history,7
8888,romance,13
8888,young_adult,24
8889,chick_lit,8
8889,contemporary,75
8889,ebooks,22
8889,fiction,20
8889,romance,241
8889,young_adult,10
8890,comics,63
8890,contemporary,9
8890,fantasy,201
8890,fiction,66
8890,humor,32
8890,manga,2644
8890,paranormal,26
8890,romance,171
8890,young_adult,101
8891,christian,26
8891,ebooks,7
8891,fiction,5
8891,history,374
8891,nonfiction,180
8891,philosophy,48
8891,science,5
8892,chick_lit,29
8892,children,14
8892,contemporary,216
8892,fiction,21
8892,humor,12
8892,romance,385
8892,sports,30
8893,children,21
8893,classics,19
8893,ebooks,10
8893,fantasy,1471
8893,fiction,245
8893,science_fiction,46
8893,young_adult,112
8894,contemporary,5
8894,crime,14
8894,ebooks,15
8894,fiction,161
8894,historical_fiction,99
8894,history,12
8894,mystery,125
8894,suspense,50
8894,thriller,200
8895,classics,6
8895,crime,143
8895,ebooks,11
8895,fiction,252
8895,historical_fiction,159
8895,history,7
8895,mystery,525
8895,suspense,17
8895,thriller,42
8896,classics,431
8896,ebooks,8
8896,fiction,149
8896,historical_fiction,70
8896,poetry,66
8897,chick_lit,4
8897,ebooks,6
8897,fiction,34
8897,historical_fiction,35
8897,history,5
8897,romance,468
8898,contemporary,5
8898,crime,28
8898,ebooks,10
8898,fiction,120
8898,mystery,163
8898,suspense,46
8898,thriller,112
8900,contemporary,12
8900,crime,39
8900,ebooks,10
8900,fiction,182
8900,mystery,323
8900,romance,4
8900,suspense,39
8900,thriller,55
8901,biography,102
8901,chick_lit,5
8901,ebooks,9
8901,fiction,16
8901,historical_fiction,29
8901,history,165
8901,memoir,233
8901,nonfiction,143
8902,art,5
8902,contemporary,3
8902,fiction,16
8902,romance,2
8903,biography,3
8903,business,137
8903,memoir,2
8903,nonfiction,28
8903,self_help,13
8904,ebooks,9
8904,fantasy,15
8904,fiction,121
8904,science,13
8904,science_fiction,442
8905,chick_lit,51
8905,contemporary,27
8905,ebooks,14
8905,fiction,301
8905,historical_fiction,8
8905,humor,50
8905,mystery,30
8905,romance,9
8906,classics,10
8906,ebooks,3
8906,fiction,125
8906,historical_fiction,4
8906,history,12
8906,humor,66
8906,nonfiction,28
8906,philosophy,28
8906,poetry,3
8907,ebooks,15
8907,nonfiction,73
8907,philosophy,476
8907,science,4
8907,self_help,36
8908,classics,197
8908,fiction,84
8908,historical_fiction,21
8908,history,5
8909,contemporary,27
8909,ebooks,29
8909,fantasy,272
8909,fiction,64
8909,humor,13
8909,mystery,22
8909,paranormal,627
8909,romance,363
8909,suspense,16
8910,children,32
8910,ebooks,14
8910,fantasy,1011
8910,fiction,130
8910,mystery,11
8910,paranormal,9
8910,romance,237
8910,young_adult,578
8911,ebooks,7
8911,fantasy,807
8911,fiction,67
8911,romance,3
8912,contemporary,14
8912,crime,132
8912,ebooks,8
8912,fiction,195
8912,horror,4
8912,mystery,80
8912,suspense,6
8912,thriller,58
8914,contemporary,51
8914,ebooks,17
8914,fiction,397
8914,memoir,18
8914,young_adult,22
8915,history,8
8915,nonfiction,97
8915,philosophy,432
8915,science,214
8916,classics,573
8916,fantasy,134
8916,fiction,101
8916,historical_fiction,17
8916,history,17
8916,poetry,700
8916,romance,5
8917,chick_lit,11
8917,christian,93
8917,ebooks,3
8917,fiction,118
8917,historical_fiction,72
8917,history,2
8917,romance,10
8919,chick_lit,8
8919,contemporary,136
8919,crime,52
8919,ebooks,21
8919,fiction,431
8919,horror,25
8919,mystery,17
8919,romance,10
8919,thriller,9
8920,contemporary,16
8920,fiction,206
8920,humor,15
8920,thriller,3
8920,young_adult,7
8921,contemporary,6
8921,ebooks,7
8921,fantasy,14
8921,fiction,147
8921,horror,235
8921,paranormal,3
8921,science,4
8921,science_fiction,94
8921,suspense,22
8921,thriller,122
8922,children,12
8922,fantasy,989
8922,fiction,141
8922,historical_fiction,10
8922,romance,21
8922,science_fiction,37
8922,young_adult,485
8923,classics,169
8923,fiction,271
8923,historical_fiction,9
8924,children,316
8924,classics,15
8924,fantasy,9
8924,fiction,38
8924,poetry,30
8928,biography,67
8928,classics,7
8928,contemporary,11
8928,fiction,6
8928,history,11
8928,memoir,7
8928,nonfiction,186
8928,poetry,5
8928,young_adult,40
8929,business,6
8929,ebooks,4
8929,history,26
8929,nonfiction,29
8929,philosophy,12
8929,science,6
8930,biography,13
8930,contemporary,6
8930,crime,6
8930,ebooks,9
8930,fiction,4
8930,history,24
8930,humor,73
8930,memoir,12
8930,nonfiction,218
8930,philosophy,5
8930,travel,13
8931,contemporary,19
8931,fantasy,1329
8931,fiction,403
8931,historical_fiction,176
8931,history,11
8931,humor,8
8931,paranormal,10
8931,romance,8
8933,biography,79
8933,business,65
8933,crime,34
8933,ebooks,3
8933,fiction,11
8933,history,78
8933,memoir,47
8933,mystery,6
8933,nonfiction,104
8933,thriller,12
8934,business,74
8934,nonfiction,49
8934,self_help,41
8935,chick_lit,15
8935,contemporary,103
8935,ebooks,20
8935,fantasy,153
8935,fiction,92
8935,mystery,143
8935,paranormal,152
8935,romance,273
8935,science_fiction,43
8935,young_adult,618
8936,biography,6
8936,contemporary,6
8936,crime,155
8936,ebooks,7
8936,history,81
8936,memoir,5
8936,mystery,18
8936,nonfiction,363
8937,art,137
8937,children,29
8937,classics,4
8937,comics,8
8937,fantasy,208
8937,fiction,78
8937,historical_fiction,3
8937,humor,60
8937,paranormal,3
8937,science_fiction,2
8937,young_adult,8
8938,contemporary,14
8938,crime,30
8938,ebooks,10
8938,fiction,108
8938,mystery,172
8938,romance,8
8938,suspense,63
8938,thriller,102
8939,contemporary,40
8939,ebooks,6
8939,fiction,269
8939,humor,29
8939,romance,12
8939,science,4
8939,travel,7
8940,art,39
8940,biography,9
8940,contemporary,5
8940,history,206
8940,music,799
8940,nonfiction,146
8940,philosophy,3
8940,science,9
8942,chick_lit,27
8942,contemporary,313
8942,ebooks,39
8942,fiction,56
8942,romance,362
8942,young_adult,442
8943,biography,52
8943,business,6
8943,contemporary,11
8943,crime,7
8943,ebooks,12
8943,history,133
8943,memoir,8
8943,nonfiction,195
8943,science,12
8943,thriller,5
8944,fantasy,92
8944,fiction,220
8944,historical_fiction,106
8944,history,32
8944,science,22
8944,science_fiction,401
8944,travel,5
8944,young_adult,8
8945,contemporary,5
8945,crime,57
8945,fiction,62
8945,mystery,158
8945,romance,15
8945,suspense,74
8945,thriller,80
8946,art,11
8946,classics,24
8946,ebooks,2
8946,fiction,2
8946,history,2
8946,nonfiction,3
8946,philosophy,7
8946,poetry,29
8947,biography,6
8947,classics,6
8947,fiction,168
8947,nonfiction,7
8947,sports,113
8948,children,169
8948,comics,150
8948,fantasy,95
8948,fiction,76
8948,humor,19
8948,science_fiction,190
8948,young_adult,31
8949,christian,15
8949,classics,604
8949,ebooks,5
8949,fantasy,47
8949,fiction,185
8949,historical_fiction,8
8949,history,13
8949,philosophy,36
8950,contemporary,14
8950,crime,20
8950,ebooks,5
8950,fiction,249
8950,historical_fiction,119
8950,history,12
8950,mystery,89
8950,suspense,9
8950,thriller,69
8951,children,102
8951,fantasy,197
8951,fiction,120
8951,humor,9
8951,mystery,52
8951,science_fiction,218
8951,young_adult,293
8952,chick_lit,46
8952,contemporary,158
8952,ebooks,22
8952,fiction,11
8952,romance,379
8952,young_adult,33
8953,children,202
8953,ebooks,7
8953,fantasy,46
8953,fiction,102
8953,horror,330
8953,mystery,32
8953,paranormal,11
8953,science_fiction,17
8953,thriller,15
8953,young_adult,85
8955,chick_lit,23
8955,contemporary,184
8955,crime,14
8955,ebooks,26
8955,fiction,13
8955,humor,49
8955,mystery,18
8955,romance,341
8955,suspense,42
8956,children,169
8956,fantasy,41
8956,fiction,76
8956,horror,120
8956,mystery,24
8956,paranormal,12
8956,thriller,8
8956,young_adult,66
8957,biography,40
8957,contemporary,5
8957,cookbooks,107
8957,ebooks,7
8957,fiction,5
8957,humor,17
8957,memoir,183
8957,nonfiction,158
8957,travel,224
8958,contemporary,25
8958,ebooks,40
8958,fantasy,1221
8958,fiction,83
8958,paranormal,216
8958,romance,283
8958,young_adult,704
8959,ebooks,24
8959,fantasy,1365
8959,fiction,62
8959,paranormal,154
8959,romance,726
8959,science_fiction,13
8959,young_adult,17
8960,contemporary,47
8960,ebooks,12
8960,fiction,350
8960,mystery,5
8961,ebooks,5
8961,fantasy,8
8961,fiction,126
8961,science,26
8961,science_fiction,551
8961,thriller,3
8962,ebooks,4
8962,fantasy,105
8962,fiction,40
8962,horror,37
8962,mystery,7
8962,paranormal,73
8962,romance,22
8962,young_adult,194
8963,classics,4
8963,contemporary,3
8963,crime,10
8963,ebooks,8
8963,fiction,154
8963,historical_fiction,7
8963,history,2
8963,mystery,31
8963,science_fiction,5
8963,suspense,17
8963,thriller,137
8964,biography,82
8964,ebooks,5
8964,history,160
8964,nonfiction,36
8965,classics,26
8965,fiction,2
8965,poetry,1
8966,chick_lit,200
8966,contemporary,266
8966,ebooks,11
8966,fiction,85
8966,humor,45
8966,romance,743
8968,contemporary,57
8968,ebooks,10
8968,fantasy,217
8968,fiction,76
8968,mystery,10
8968,paranormal,125
8968,romance,90
8968,science_fiction,50
8968,young_adult,445
8970,ebooks,8
8970,fantasy,28
8970,fiction,157
8970,romance,26
8970,science,23
8970,science_fiction,707
8972,crime,148
8972,ebooks,13
8972,fiction,134
8972,horror,4
8972,mystery,225
8972,suspense,43
8972,thriller,169
8973,classics,8
8973,contemporary,35
8973,fantasy,15
8973,fiction,341
8973,historical_fiction,25
8973,history,4
8974,biography,8
8974,business,7
8974,contemporary,5
8974,ebooks,16
8974,fiction,27
8974,history,53
8974,memoir,76
8974,nonfiction,29
8974,travel,10
8975,contemporary,30
8975,fiction,328
8975,humor,9
8975,philosophy,5
8976,classics,34
8976,contemporary,10
8976,crime,22
8976,ebooks,8
8976,fantasy,8
8976,fiction,230
8976,historical_fiction,14
8976,horror,70
8976,mystery,20
8976,suspense,6
8976,thriller,34
8978,art,8
8978,children,63
8978,classics,10
8978,comics,43
8978,fantasy,6
8978,fiction,83
8978,humor,296
8978,nonfiction,3
8978,philosophy,5
8978,young_adult,10
8979,crime,191
8979,ebooks,43
8979,historical_fiction,53
8979,mystery,8
8979,suspense,11
8980,chick_lit,9
8980,children,6
8980,contemporary,16
8980,fantasy,49
8980,fiction,11
8980,horror,15
8980,humor,33
8980,mystery,6
8980,paranormal,132
8980,romance,18
8980,young_adult,45
8981,contemporary,12
8981,crime,9
8981,ebooks,7
8981,fiction,72
8981,mystery,106
8981,suspense,54
8981,thriller,38
8982,comics,440
8982,ebooks,5
8982,fantasy,471
8982,fiction,105
8982,manga,7
8982,mystery,5
8982,romance,7
8983,chick_lit,53
8983,contemporary,14
8983,crime,3
8983,ebooks,3
8983,fiction,137
8983,mystery,19
8983,romance,20
8983,suspense,4
8984,fiction,126
8984,historical_fiction,6
8984,science_fiction,2
8984,suspense,3
8984,thriller,69
8985,crime,62
8985,ebooks,9
8985,fiction,79
8985,mystery,137
8985,suspense,67
8985,thriller,191
8986,contemporary,7
8986,crime,15
8986,ebooks,4
8986,fiction,7
8986,horror,182
8986,mystery,88
8986,science_fiction,3
8986,suspense,6
8986,thriller,6
8987,ebooks,13
8987,fantasy,3
8987,fiction,11
8987,horror,49
8987,mystery,3
8987,paranormal,6
8987,science,3
8987,science_fiction,5
8987,suspense,46
8987,thriller,16
8988,ebooks,12
8988,fantasy,1537
8988,fiction,227
8988,historical_fiction,288
8988,history,34
8988,science_fiction,23
8988,young_adult,10
8989,children,11
8989,contemporary,20
8989,fantasy,22
8989,fiction,69
8989,romance,59
8989,science_fiction,20
8989,suspense,6
8989,thriller,5
8989,young_adult,212
8990,contemporary,8
8990,ebooks,15
8990,fantasy,79
8990,fiction,138
8990,historical_fiction,48
8990,horror,91
8990,mystery,103
8990,paranormal,69
8990,science_fiction,10
8990,suspense,36
8990,thriller,189
8992,biography,51
8992,contemporary,15
8992,ebooks,11
8992,fiction,29
8992,humor,50
8992,memoir,227
8992,nonfiction,81
8992,romance,7
8992,young_adult,3
8994,contemporary,9
8994,crime,181
8994,ebooks,18
8994,fiction,167
8994,mystery,488
8994,suspense,40
8994,thriller,80
8995,ebooks,14
8995,fantasy,1629
8995,fiction,194
8995,horror,7
8995,romance,119
8995,science_fiction,7
8995,young_adult,224
8996,biography,31
8996,classics,15
8996,fiction,47
8996,historical_fiction,11
8996,history,331
8996,memoir,84
8996,nonfiction,149
8996,travel,6
8997,contemporary,4
8997,crime,153
8997,ebooks,10
8997,fiction,138
8997,mystery,254
8997,suspense,9
8997,thriller,53
8998,biography,32
8998,classics,4
8998,contemporary,12
8998,crime,87
8998,ebooks,4
8998,fiction,124
8998,memoir,39
8998,mystery,44
8998,nonfiction,32
8998,science,6
8998,suspense,11
8998,thriller,47
8999,art,104
8999,classics,3
8999,ebooks,2
8999,history,9
8999,nonfiction,26
8999,philosophy,94
9000,contemporary,7
9000,crime,39
9000,ebooks,6
9000,fiction,126
9000,mystery,389
9000,romance,15
9000,suspense,93
9000,thriller,32
9001,biography,183
9001,christian,7
9001,contemporary,14
9001,ebooks,8
9001,history,36
9001,memoir,47
9001,nonfiction,55
9001,science,15
9002,cookbooks,197
9002,nonfiction,10
9003,ebooks,21
9003,fantasy,577
9003,fiction,211
9003,historical_fiction,217
9003,horror,1040
9003,mystery,119
9003,paranormal,173
9003,science_fiction,74
9003,suspense,25
9003,thriller,43
9003,young_adult,844
9004,biography,449
9004,classics,3
9004,history,430
9004,nonfiction,93
9005,contemporary,8
9005,crime,54
9005,ebooks,5
9005,fiction,79
9005,mystery,135
9005,suspense,31
9005,thriller,51
9006,biography,29
9006,children,49
9006,classics,67
9006,fiction,245
9006,historical_fiction,98
9006,history,19
9006,memoir,14
9006,nonfiction,12
9006,young_adult,76
9007,contemporary,13
9007,ebooks,19
9007,fantasy,265
9007,fiction,52
9007,mystery,16
9007,paranormal,400
9007,romance,184
9007,young_adult,534
9008,classics,20
9008,contemporary,10
9008,fantasy,4
9008,fiction,35
9008,poetry,9
9008,science_fiction,9
9009,chick_lit,49
9009,contemporary,195
9009,ebooks,25
9009,fiction,46
9009,humor,9
9009,romance,194
9009,young_adult,299
9010,children,5
9010,contemporary,9
9010,ebooks,11
9010,fiction,135
9010,science_fiction,26
9010,suspense,5
9010,thriller,14
9010,young_adult,338
9011,fantasy,10
9011,paranormal,6
9011,romance,4
9011,young_adult,7
9013,chick_lit,11
9013,contemporary,29
9013,ebooks,59
9013,fantasy,402
9013,fiction,112
9013,mystery,50
9013,paranormal,457
9013,romance,324
9013,science_fiction,190
9013,young_adult,737
9014,business,331
9014,classics,3
9014,nonfiction,27
9014,self_help,3
9018,classics,4
9018,contemporary,19
9018,ebooks,5
9018,fiction,17
9018,humor,6
9019,ebooks,8
9019,fantasy,463
9019,fiction,117
9019,mystery,5
9019,science,15
9019,science_fiction,440
9019,suspense,3
9019,thriller,7
9021,contemporary,26
9021,ebooks,12
9021,fantasy,441
9021,fiction,425
9021,historical_fiction,16
9021,horror,41
9021,mystery,62
9021,paranormal,15
9021,science_fiction,5
9021,suspense,6
9021,thriller,6
9021,young_adult,5
9022,classics,9
9022,contemporary,16
9022,crime,9
9022,ebooks,12
9022,fantasy,493
9022,fiction,502
9022,historical_fiction,255
9022,history,9
9022,horror,47
9022,mystery,177
9022,science,14
9022,science_fiction,250
9022,suspense,17
9022,thriller,34
9023,chick_lit,5
9023,classics,22
9023,contemporary,5
9023,fiction,226
9023,historical_fiction,350
9023,history,11
9023,romance,84
9024,classics,33
9024,contemporary,18
9024,fantasy,26
9024,fiction,115
9024,historical_fiction,7
9024,history,5
9024,paranormal,4
9024,romance,5
9025,contemporary,41
9025,crime,9
9025,ebooks,7
9025,fiction,492
9025,historical_fiction,88
9025,history,14
9025,mystery,37
9026,ebooks,12
9026,fantasy,9
9026,fiction,118
9026,horror,314
9026,mystery,33
9026,paranormal,17
9026,romance,12
9026,science_fiction,13
9026,suspense,48
9026,thriller,72
9027,chick_lit,59
9027,contemporary,274
9027,ebooks,24
9027,fiction,35
9027,humor,25
9027,romance,582
9027,sports,18
9028,children,88
9028,ebooks,10
9028,fantasy,288
9028,fiction,32
9028,romance,5
9028,young_adult,46
9030,chick_lit,43
9030,contemporary,115
9030,ebooks,47
9030,fiction,28
9030,romance,435
9031,chick_lit,11
9031,ebooks,30
9031,fiction,45
9031,historical_fiction,121
9031,romance,550
9032,business,13
9032,ebooks,9
9032,nonfiction,56
9032,science,16
9033,contemporary,2
9033,fantasy,26
9033,fiction,85
9033,humor,6
9033,mystery,4
9033,philosophy,6
9033,romance,14
9033,science,4
9033,science_fiction,17
9033,young_adult,3
9034,ebooks,9
9034,fantasy,10
9034,fiction,133
9034,science,4
9034,science_fiction,542
9034,suspense,3
9034,thriller,3
9035,chick_lit,28
9035,contemporary,156
9035,ebooks,32
9035,fiction,24
9035,humor,10
9035,romance,384
9036,contemporary,17
9036,ebooks,4
9036,fiction,329
9036,historical_fiction,31
9036,humor,12
9037,comics,471
9037,fantasy,16
9037,fiction,82
9037,mystery,5
9037,science_fiction,100
9037,thriller,4
9038,biography,65
9038,chick_lit,8
9038,contemporary,4
9038,fiction,5
9038,humor,40
9038,memoir,239
9038,nonfiction,142
9039,history,6
9039,memoir,2
9039,travel,28
9040,crime,20
9040,fiction,17
9040,mystery,19
9040,suspense,15
9040,thriller,41
9042,art,38
9042,contemporary,37
9042,crime,17
9042,ebooks,4
9042,fiction,279
9042,mystery,18
9042,suspense,12
9042,thriller,5
9043,classics,6
9043,fantasy,7
9043,fiction,48
9043,mystery,3
9043,paranormal,2
9043,science_fiction,113
9043,suspense,2
9043,thriller,3
9044,classics,17
9044,contemporary,2
9044,ebooks,4
9044,fantasy,68
9044,fiction,81
9044,historical_fiction,6
9044,horror,87
9044,mystery,3
9044,paranormal,26
9044,romance,10
9044,science,3
9046,chick_lit,17
9046,contemporary,131
9046,ebooks,38
9046,fiction,34
9046,music,109
9046,romance,426
9049,biography,59
9049,classics,16
9049,contemporary,8
9049,fiction,42
9049,history,11
9049,memoir,216
9049,nonfiction,101
9049,poetry,34
9051,children,6
9051,fiction,26
9051,young_adult,2
9052,chick_lit,26
9052,contemporary,37
9052,crime,16
9052,ebooks,30
9052,fantasy,263
9052,fiction,76
9052,humor,103
9052,mystery,182
9052,paranormal,551
9052,romance,321
9052,suspense,22
9053,children,37
9053,ebooks,5
9053,fantasy,191
9053,fiction,73
9053,historical_fiction,18
9053,mystery,8
9053,young_adult,187
9054,art,11
9054,contemporary,38
9054,fiction,344
9054,historical_fiction,37
9055,art,132
9055,comics,1
9055,fantasy,111
9055,fiction,6
9055,nonfiction,9
9055,science,1
9056,contemporary,10
9056,ebooks,33
9056,fantasy,585
9056,fiction,80
9056,paranormal,278
9056,romance,147
9056,young_adult,572
9057,crime,64
9057,ebooks,16
9057,fiction,95
9057,mystery,135
9057,suspense,43
9057,thriller,24
9058,classics,17
9058,ebooks,3
9058,fantasy,19
9058,fiction,31
9058,horror,72
9058,science_fiction,6
9059,contemporary,3
9059,crime,74
9059,ebooks,4
9059,fiction,112
9059,historical_fiction,9
9059,mystery,196
9059,suspense,14
9059,thriller,29
9060,contemporary,32
9060,crime,6
9060,ebooks,7
9060,fiction,258
9060,humor,5
9060,music,22
9060,thriller,19
9061,children,257
9061,classics,10
9061,fantasy,106
9061,fiction,75
9061,humor,22
9061,young_adult,5
9062,contemporary,17
9062,ebooks,114
9062,fantasy,871
9062,fiction,103
9062,mystery,10
9062,paranormal,256
9062,romance,235
9062,young_adult,699
9063,children,241
9063,classics,14
9063,fiction,26
9063,nonfiction,7
9064,biography,324
9064,ebooks,8
9064,history,174
9064,memoir,13
9064,nonfiction,169
9065,children,3
9065,christian,4
9065,contemporary,27
9065,ebooks,9
9065,fiction,258
9065,mystery,11
9066,chick_lit,7
9066,contemporary,23
9066,ebooks,16
9066,fantasy,101
9066,fiction,48
9066,humor,34
9066,paranormal,378
9066,romance,402
9068,chick_lit,7
9068,contemporary,8
9068,crime,34
9068,fiction,122
9068,mystery,432
9068,romance,15
9068,suspense,81
9068,thriller,66
9069,children,66
9069,contemporary,20
9069,fiction,94
9069,historical_fiction,73
9069,young_adult,156
9070,chick_lit,35
9070,contemporary,45
9070,ebooks,16
9070,fantasy,105
9070,fiction,438
9070,mystery,6
9070,paranormal,13
9070,romance,81
9071,children,43
9071,classics,48
9071,ebooks,3
9071,fantasy,40
9071,fiction,9
9071,young_adult,10
9072,contemporary,49
9072,crime,7
9072,fiction,433
9072,historical_fiction,178
9072,history,11
9072,mystery,18
9073,chick_lit,16
9073,classics,9
9073,ebooks,8
9073,fiction,59
9073,historical_fiction,64
9073,romance,539
9074,ebooks,16
9074,fantasy,803
9074,fiction,70
9074,science,6
9074,science_fiction,8
9075,chick_lit,16
9075,children,14
9075,ebooks,17
9075,fantasy,772
9075,fiction,100
9075,historical_fiction,34
9075,mystery,13
9075,romance,252
9075,young_adult,479
9076,business,1
9076,christian,11
9076,classics,3
9076,fiction,1
9076,nonfiction,23
9076,self_help,3
9077,children,87
9077,contemporary,13
9077,ebooks,22
9077,fantasy,1567
9077,fiction,331
9077,humor,180
9077,mystery,19
9077,science_fiction,12
9077,young_adult,664
9078,art,10
9078,classics,48
9078,history,534
9078,nonfiction,188
9078,philosophy,270
9079,christian,9
9079,fiction,89
9079,historical_fiction,281
9079,history,14
9079,romance,10
9079,young_adult,4
9080,chick_lit,3
9080,contemporary,6
9080,fiction,24
9080,romance,19
9081,children,233
9081,contemporary,9
9081,fantasy,248
9081,fiction,64
9081,humor,20
9081,mystery,20
9081,paranormal,9
9081,science_fiction,9
9081,young_adult,46
9082,ebooks,4
9082,fantasy,19
9082,fiction,125
9082,horror,11
9082,mystery,13
9082,science_fiction,73
9082,suspense,13
9082,thriller,163
9083,biography,7
9083,contemporary,24
9083,ebooks,4
9083,fiction,54
9083,humor,11
9083,memoir,39
9083,music,380
9083,nonfiction,90
9084,biography,71
9084,ebooks,4
9084,fiction,4
9084,history,493
9084,memoir,15
9084,nonfiction,152
9085,classics,46
9085,crime,29
9085,fantasy,30
9085,fiction,120
9085,mystery,43
9085,philosophy,6
9085,science,11
9085,science_fiction,61
9085,thriller,27
9086,ebooks,15
9086,fantasy,57
9086,fiction,157
9086,mystery,26
9086,romance,90
9086,science_fiction,9
9086,young_adult,12
9087,business,13
9087,children,117
9087,contemporary,8
9087,fiction,76
9087,humor,11
9087,young_adult,26
9088,children,310
9088,fantasy,165
9088,fiction,99
9088,historical_fiction,70
9088,history,29
9088,mystery,11
9088,science_fiction,5
9088,young_adult,19
9090,chick_lit,8
9090,contemporary,5
9090,ebooks,2
9090,fiction,24
9090,romance,143
9090,young_adult,14
9092,comics,186
9092,contemporary,7
9092,crime,36
9092,fantasy,163
9092,fiction,75
9092,horror,73
9092,manga,2126
9092,mystery,86
9092,paranormal,27
9092,suspense,10
9092,thriller,47
9092,young_adult,66
9093,children,43
9093,comics,65
9093,ebooks,6
9093,fantasy,210
9093,fiction,31
9093,humor,6
9093,manga,24
9093,mystery,5
9093,paranormal,8
9093,young_adult,76
9095,biography,15
9095,classics,31
9095,contemporary,8
9095,ebooks,5
9095,fantasy,80
9095,fiction,358
9095,historical_fiction,20
9095,history,12
9095,nonfiction,6
9095,sports,252
9095,young_adult,6
9096,chick_lit,3
9096,christian,41
9096,contemporary,21
9096,fiction,152
9096,romance,11
9097,business,66
9097,contemporary,6
9097,ebooks,8
9097,history,26
9097,nonfiction,248
9097,philosophy,22
9097,science,265
9098,contemporary,9
9098,crime,7
9098,ebooks,26
9098,fantasy,317
9098,fiction,73
9098,horror,130
9098,humor,14
9098,mystery,22
9098,paranormal,54
9098,science_fiction,10
9098,thriller,10
9100,biography,38
9100,classics,4
9100,memoir,70
9100,nonfiction,85
9100,travel,70
9100,young_adult,3
9101,chick_lit,8
9101,contemporary,128
9101,ebooks,43
9101,fiction,19
9101,music,90
9101,romance,352
9102,biography,33
9102,contemporary,3
9102,crime,14
9102,ebooks,2
9102,history,33
9102,memoir,153
9102,nonfiction,90
9103,contemporary,6
9103,ebooks,10
9103,fantasy,1130
9103,fiction,119
9103,humor,21
9103,science,5
9103,science_fiction,10
9103,young_adult,13
9104,classics,99
9104,contemporary,3
9104,crime,11
9104,ebooks,4
9104,fiction,158
9104,horror,327
9104,mystery,37
9104,suspense,28
9104,thriller,54
9105,chick_lit,15
9105,contemporary,125
9105,ebooks,28
9105,fiction,13
9105,music,66
9105,romance,309
9106,contemporary,10
9106,ebooks,13
9106,fantasy,163
9106,fiction,30
9106,paranormal,156
9106,romance,124
9106,young_adult,211
9107,biography,26
9107,christian,5
9107,contemporary,3
9107,history,4
9107,memoir,55
9107,nonfiction,40
9109,chick_lit,60
9109,contemporary,138
9109,ebooks,16
9109,fiction,20
9109,humor,35
9109,romance,357
9110,biography,13
9110,children,72
9110,historical_fiction,17
9110,history,311
9110,nonfiction,512
9110,science,88
9110,young_adult,283
9111,biography,5
9111,contemporary,3
9111,crime,4
9111,fiction,15
9111,history,48
9111,memoir,17
9111,nonfiction,81
9111,travel,83
9113,biography,7
9113,ebooks,4
9113,fiction,80
9113,historical_fiction,525
9113,history,41
9113,nonfiction,5
9113,romance,21
9114,classics,806
9114,crime,9
9114,ebooks,12
9114,fantasy,77
9114,fiction,370
9114,horror,454
9114,mystery,110
9114,paranormal,9
9114,poetry,638
9114,science_fiction,17
9114,suspense,8
9114,thriller,19
9115,crime,22
9115,ebooks,15
9115,fantasy,4
9115,fiction,163
9115,horror,4
9115,mystery,161
9115,suspense,66
9115,thriller,230
9116,classics,105
9116,crime,262
9116,ebooks,30
9116,fiction,269
9116,mystery,1162
9116,suspense,22
9116,thriller,24
9119,classics,7
9119,ebooks,7
9119,fantasy,5
9119,fiction,167
9119,historical_fiction,1066
9119,history,70
9119,romance,7
9120,children,44
9120,classics,9
9120,fantasy,8
9120,fiction,5
9121,crime,29
9121,ebooks,15
9121,fantasy,19
9121,fiction,96
9121,mystery,76
9121,science,5
9121,science_fiction,552
9121,suspense,4
9121,thriller,21
9125,children,118
9125,classics,10
9125,fiction,23
9125,humor,5
9125,young_adult,4
9126,comics,291
9126,fantasy,3
9126,fiction,32
9126,science_fiction,6
9126,young_adult,4
9127,classics,70
9127,fiction,24
9127,romance,5
9128,contemporary,24
9128,ebooks,31
9128,fantasy,192
9128,fiction,52
9128,horror,9
9128,paranormal,419
9128,romance,349
9129,contemporary,39
9129,crime,4
9129,fiction,163
9129,humor,3
9129,mystery,3
9129,thriller,8
9130,contemporary,14
9130,ebooks,24
9130,fantasy,752
9130,fiction,54
9130,horror,13
9130,paranormal,108
9130,romance,241
9130,young_adult,513
9131,chick_lit,201
9131,contemporary,85
9131,ebooks,17
9131,fiction,93
9131,romance,244
9134,christian,93
9134,classics,8
9134,nonfiction,21
9136,ebooks,27
9136,fantasy,499
9136,fiction,51
9136,paranormal,134
9136,romance,13
9136,young_adult,335
9137,children,25
9137,christian,9
9137,fantasy,94
9137,fiction,85
9137,historical_fiction,79
9137,romance,7
9137,science_fiction,3
9137,suspense,3
9137,young_adult,111
9138,contemporary,6
9138,fantasy,236
9138,fiction,74
9138,horror,24
9138,mystery,114
9138,paranormal,172
9138,romance,61
9138,thriller,18
9138,young_adult,453
9139,classics,8
9139,fantasy,6
9139,fiction,32
9139,horror,81
9139,mystery,3
9139,paranormal,2
9139,thriller,2
