book_key,goodreads_book_id,tag_id,tag_name,normalized_tag_name,canonical_genre,count
713,13414446,33114,young-adult,young-adult,young_adult,1342
713,13414446,26138,romance,romance,romance,436
713,13414446,26837,science-fiction,science-fiction,science_fiction,371
713,13414446,11305,fantasy,fantasy,fantasy,288
713,13414446,11743,fiction,fiction,fiction,263
713,13414446,10210,ebooks,ebooks,ebooks,61
8060,13414594,26138,romance,romance,romance,251
8060,13414594,11743,fiction,fiction,fiction,193
8060,13414594,6750,chick-lit,chick-lit,chick_lit,71
8060,13414594,8055,contemporary,contemporary,contemporary,50
8060,13414594,10210,ebooks,ebooks,ebooks,12
8060,13414594,20939,mystery,mystery,mystery,6
9718,13414599,21773,nonfiction,nonfiction,nonfiction,42
9718,13414599,27095,self-help,self-help,self_help,39
9718,13414599,19733,memoir,memoir,memoir,12
9718,13414599,23471,philosophy,philosophy,philosophy,2
9718,13414599,2938,art,art,art,2
2777,13414676,19733,memoir,memoir,memoir,128
2777,13414676,11743,fiction,fiction,fiction,117
2777,13414676,21773,nonfiction,nonfiction,nonfiction,66
2777,13414676,4605,biography,biography,biography,38
2777,13414676,10210,ebooks,ebooks,ebooks,22
7391,13415554,11305,fantasy,fantasy,fantasy,1006
7391,13415554,33114,young-adult,young-adult,young_adult,493
7391,13415554,11743,fiction,fiction,fiction,75
7391,13415554,10210,ebooks,ebooks,ebooks,75
7391,13415554,26138,romance,romance,romance,68
7391,13415554,22973,paranormal,paranormal,paranormal,22
7391,13415554,14487,historical-fiction,historical-fiction,historical_fiction,11
4761,13416236,33114,young-adult,young-adult,young_adult,361
4761,13416236,11305,fantasy,fantasy,fantasy,309
4761,13416236,22973,paranormal,paranormal,paranormal,183
4761,13416236,26138,romance,romance,romance,182
4761,13416236,11743,fiction,fiction,fiction,37
4761,13416236,20939,mystery,mystery,mystery,37
4761,13416236,10210,ebooks,ebooks,ebooks,32
7621,13419891,11305,fantasy,fantasy,fantasy,827
7621,13419891,33114,young-adult,young-adult,young_adult,433
7621,13419891,10210,ebooks,ebooks,ebooks,66
7621,13419891,11743,fiction,fiction,fiction,60
7621,13419891,26138,romance,romance,romance,55
7621,13419891,22973,paranormal,paranormal,paranormal,17
7621,13419891,14487,historical-fiction,historical-fiction,historical_fiction,8
7028,13425570,5951,business,business,business,294
7028,13425570,27095,self-help,self-help,self_help,176
7028,13425570,21773,nonfiction,nonfiction,nonfiction,99
7028,13425570,23471,philosophy,philosophy,philosophy,58
7028,13425570,10210,ebooks,ebooks,ebooks,6
9878,13426114,5951,business,business,business,56
9878,13426114,21773,nonfiction,nonfiction,nonfiction,52
9878,13426114,26816,science,science,science,43
9878,13426114,27095,self-help,self-help,self_help,41
9878,13426114,23471,philosophy,philosophy,philosophy,18
9878,13426114,10210,ebooks,ebooks,ebooks,9
4767,13435889,21773,nonfiction,nonfiction,nonfiction,337
4767,13435889,6857,children,children,children,42
4767,13435889,26816,science,science,science,36
4767,13435889,27095,self-help,self-help,self_help,25
4767,13435889,10210,ebooks,ebooks,ebooks,15
4767,13435889,23471,philosophy,philosophy,philosophy,8
4767,13435889,5951,business,business,business,8
2896,13436373,33114,young-adult,young-adult,young_adult,455
2896,13436373,7778,comics,comics,comics,261
2896,13436373,11743,fiction,fiction,fiction,161
2896,13436373,26138,romance,romance,romance,139
2896,13436373,6953,childrens,childrens,children,78
2896,13436373,15048,humor,humor,humor,76
2896,13436373,8055,contemporary,contemporary,contemporary,74
2896,13436373,6857,children,children,children,48
1455,13438524,11743,fiction,fiction,fiction,1512
1455,13438524,8055,contemporary,contemporary,contemporary,112
1455,13438524,26816,science,science,science,82
1455,13438524,10210,ebooks,ebooks,ebooks,22
1455,13438524,14487,historical-fiction,historical-fiction,historical_fiction,14
4224,13448656,26138,romance,romance,romance,862
4224,13448656,8055,contemporary,contemporary,contemporary,391
4224,13448656,29076,suspense,suspense,suspense,88
4224,13448656,6750,chick-lit,chick-lit,chick_lit,69
4224,13448656,11743,fiction,fiction,fiction,50
4224,13448656,10210,ebooks,ebooks,ebooks,43
4224,13448656,15048,humor,humor,humor,31
4224,13448656,8517,crime,crime,crime,27
4470,13450339,33114,young-adult,young-adult,young_adult,1049
4470,13450339,11305,fantasy,fantasy,fantasy,778
4470,13450339,22973,paranormal,paranormal,paranormal,673
4470,13450339,26138,romance,romance,romance,499
4470,13450339,11743,fiction,fiction,fiction,82
4470,13450339,26837,science-fiction,science-fiction,science_fiction,72
4470,13450339,10210,ebooks,ebooks,ebooks,65
4470,13450339,20939,mystery,mystery,mystery,29
4470,13450339,8055,contemporary,contemporary,contemporary,25
4470,13450339,14821,horror,horror,horror,25
4488,13452375,11305,fantasy,fantasy,fantasy,804
4488,13452375,26837,science-fiction,science-fiction,science_fiction,356
4488,13452375,11743,fiction,fiction,fiction,313
4488,13452375,20939,mystery,mystery,mystery,153
4488,13452375,30358,thriller,thriller,thriller,49
4488,13452375,10210,ebooks,ebooks,ebooks,42
4488,13452375,22973,paranormal,paranormal,paranormal,34
4488,13452375,8055,contemporary,contemporary,contemporary,24
4488,13452375,8517,crime,crime,crime,19
4488,13452375,33114,young-adult,young-adult,young_adult,17
4488,13452375,29076,suspense,suspense,suspense,9
742,13453029,26837,science-fiction,science-fiction,science_fiction,394
742,13453029,11305,fantasy,fantasy,fantasy,353
742,13453029,11743,fiction,fiction,fiction,201
742,13453029,10210,ebooks,ebooks,ebooks,124
742,13453029,30358,thriller,thriller,thriller,94
742,13453029,33114,young-adult,young-adult,young_adult,92
742,13453029,20939,mystery,mystery,mystery,79
742,13453029,14821,horror,horror,horror,31
742,13453029,29076,suspense,suspense,suspense,28
2141,13454149,26138,romance,romance,romance,446
2141,13454149,33114,young-adult,young-adult,young_adult,444
2141,13454149,8055,contemporary,contemporary,contemporary,188
2141,13454149,11743,fiction,fiction,fiction,67
2141,13454149,10210,ebooks,ebooks,ebooks,41
2141,13454149,6750,chick-lit,chick-lit,chick_lit,30
2141,13454149,29076,suspense,suspense,suspense,13
4093,13477676,33114,young-adult,young-adult,young_adult,1287
4093,13477676,8055,contemporary,contemporary,contemporary,717
4093,13477676,11743,fiction,fiction,fiction,383
4093,13477676,10210,ebooks,ebooks,ebooks,39
5984,13477819,20939,mystery,mystery,mystery,526
5984,13477819,11743,fiction,fiction,fiction,230
5984,13477819,6953,childrens,childrens,children,171
5984,13477819,33114,young-adult,young-adult,young_adult,165
5984,13477819,15048,humor,humor,humor,110
5984,13477819,6857,children,children,children,101
5984,13477819,11305,fantasy,fantasy,fantasy,57
5984,13477819,8517,crime,crime,crime,17
5984,13477819,10210,ebooks,ebooks,ebooks,12
5984,13477819,29076,suspense,suspense,suspense,8
4568,13481275,11743,fiction,fiction,fiction,589
4568,13481275,6750,chick-lit,chick-lit,chick_lit,238
4568,13481275,11305,fantasy,fantasy,fantasy,220
4568,13481275,26138,romance,romance,romance,218
4568,13481275,8055,contemporary,contemporary,contemporary,127
4568,13481275,22973,paranormal,paranormal,paranormal,29
4568,13481275,10210,ebooks,ebooks,ebooks,15
4568,13481275,20939,mystery,mystery,mystery,9
1209,13486122,26138,romance,romance,romance,1402
1209,13486122,8055,contemporary,contemporary,contemporary,510
1209,13486122,6750,chick-lit,chick-lit,chick_lit,229
1209,13486122,11743,fiction,fiction,fiction,89
1209,13486122,10210,ebooks,ebooks,ebooks,82
1209,13486122,15048,humor,humor,humor,28
702,13486632,11743,fiction,fiction,fiction,2224
702,13486632,15048,humor,humor,humor,710
702,13486632,8055,contemporary,contemporary,contemporary,407
702,13486632,14487,historical-fiction,historical-fiction,historical_fiction,311
702,13486632,10210,ebooks,ebooks,ebooks,81
702,13486632,14552,history,history,history,80
702,13486632,8517,crime,crime,crime,60
702,13486632,31155,travel,travel,travel,54
702,13486632,20939,mystery,mystery,mystery,33
702,13486632,11305,fantasy,fantasy,fantasy,31
4935,13489517,10210,ebooks,ebooks,ebooks,3
4935,13489517,23471,philosophy,philosophy,philosophy,3
4935,13489517,15048,humor,humor,humor,2
4935,13489517,21773,nonfiction,nonfiction,nonfiction,2
9989,13489518,22973,paranormal,paranormal,paranormal,129
9989,13489518,33114,young-adult,young-adult,young_adult,100
9989,13489518,26138,romance,romance,romance,95
9989,13489518,11305,fantasy,fantasy,fantasy,72
9989,13489518,10210,ebooks,ebooks,ebooks,16
9989,13489518,11743,fiction,fiction,fiction,13
9989,13489518,8055,contemporary,contemporary,contemporary,5
9729,13489919,26138,romance,romance,romance,1397
9729,13489919,14487,historical-fiction,historical-fiction,historical_fiction,350
9729,13489919,11743,fiction,fiction,fiction,140
9729,13489919,10210,ebooks,ebooks,ebooks,59
9729,13489919,6750,chick-lit,chick-lit,chick_lit,34
9729,13489919,14552,history,history,history,13
6642,13490570,7778,comics,comics,comics,821
6642,13490570,14821,horror,horror,horror,679
6642,13490570,11305,fantasy,fantasy,fantasy,326
6642,13490570,11743,fiction,fiction,fiction,145
6642,13490570,22973,paranormal,paranormal,paranormal,57
6642,13490570,20939,mystery,mystery,mystery,34
6642,13490570,10210,ebooks,ebooks,ebooks,20
6642,13490570,30358,thriller,thriller,thriller,16
6642,13490570,33114,young-adult,young-adult,young_adult,12
3467,13495034,20939,mystery,mystery,mystery,481
3467,13495034,11743,fiction,fiction,fiction,273
3467,13495034,8517,crime,crime,crime,228
3467,13495034,30358,thriller,thriller,thriller,112
3467,13495034,29076,suspense,suspense,suspense,50
3467,13495034,10210,ebooks,ebooks,ebooks,13
3467,13495034,8055,contemporary,contemporary,contemporary,9
962,13496084,26138,romance,romance,romance,1539
962,13496084,33114,young-adult,young-adult,young_adult,851
962,13496084,8055,contemporary,contemporary,contemporary,674
962,13496084,6750,chick-lit,chick-lit,chick_lit,135
962,13496084,10210,ebooks,ebooks,ebooks,129
962,13496084,11743,fiction,fiction,fiction,128
962,13496084,23831,poetry,poetry,poetry,57
2776,13496738,26138,romance,romance,romance,656
2776,13496738,33114,young-adult,young-adult,young_adult,226
2776,13496738,8055,contemporary,contemporary,contemporary,221
2776,13496738,6750,chick-lit,chick-lit,chick_lit,70
2776,13496738,10210,ebooks,ebooks,ebooks,51
2776,13496738,28422,sports,sports,sports,44
2776,13496738,11743,fiction,fiction,fiction,31
3694,13497505,7077,christian,christian,christian,280
3694,13497505,21773,nonfiction,nonfiction,nonfiction,102
3694,13497505,19733,memoir,memoir,memoir,45
3694,13497505,27095,self-help,self-help,self_help,36
3694,13497505,4605,biography,biography,biography,26
3694,13497505,15048,humor,humor,humor,5
342,13497818,11743,fiction,fiction,fiction,155
342,13497818,11305,fantasy,fantasy,fantasy,41
342,13497818,8055,contemporary,contemporary,contemporary,32
7987,13497991,26837,science-fiction,science-fiction,science_fiction,597
7987,13497991,11743,fiction,fiction,fiction,144
7987,13497991,10210,ebooks,ebooks,ebooks,14
7987,13497991,11305,fantasy,fantasy,fantasy,5
7987,13497991,26816,science,science,science,5
1281,13503109,11743,fiction,fiction,fiction,1477
1281,13503109,8055,contemporary,contemporary,contemporary,236
1281,13503109,26138,romance,romance,romance,118
1281,13503109,10210,ebooks,ebooks,ebooks,43
5461,13505130,20939,mystery,mystery,mystery,48
5461,13505130,8517,crime,crime,crime,39
5461,13505130,30358,thriller,thriller,thriller,29
5461,13505130,11743,fiction,fiction,fiction,24
5461,13505130,8055,contemporary,contemporary,contemporary,5
5461,13505130,29076,suspense,suspense,suspense,4
7821,13507011,20939,mystery,mystery,mystery,165
7821,13507011,26138,romance,romance,romance,122
7821,13507011,11743,fiction,fiction,fiction,99
7821,13507011,29076,suspense,suspense,suspense,79
7821,13507011,30358,thriller,thriller,thriller,60
7821,13507011,8055,contemporary,contemporary,contemporary,30
7821,13507011,8517,crime,crime,crime,20
7821,13507011,10210,ebooks,ebooks,ebooks,12
7821,13507011,6750,chick-lit,chick-lit,chick_lit,11
2018,13507212,14487,historical-fiction,historical-fiction,historical_fiction,2456
2018,13507212,11743,fiction,fiction,fiction,1166
2018,13507212,14552,history,history,history,380
2018,13507212,8055,contemporary,contemporary,contemporary,39
2018,13507212,10210,ebooks,ebooks,ebooks,32
2018,13507212,4605,biography,biography,biography,29
2018,13507212,20939,mystery,mystery,mystery,24
2018,13507212,7457,classics,classics,classics,18
9756,13508021,14487,historical-fiction,historical-fiction,historical_fiction,250
9756,13508021,11743,fiction,fiction,fiction,104
9756,13508021,6750,chick-lit,chick-lit,chick_lit,13
9756,13508021,14552,history,history,history,10
9756,13508021,26138,romance,romance,romance,7
9756,13508021,10210,ebooks,ebooks,ebooks,5
1012,13508607,14487,historical-fiction,historical-fiction,historical_fiction,1351
1012,13508607,11743,fiction,fiction,fiction,1175
1012,13508607,20939,mystery,mystery,mystery,686
1012,13508607,26138,romance,romance,romance,187
1012,13508607,8055,contemporary,contemporary,contemporary,85
1012,13508607,6750,chick-lit,chick-lit,chick_lit,71
1012,13508607,10210,ebooks,ebooks,ebooks,44
1012,13508607,14552,history,history,history,37
1012,13508607,29076,suspense,suspense,suspense,28
8383,13513205,11305,fantasy,fantasy,fantasy,238
8383,13513205,26837,science-fiction,science-fiction,science_fiction,171
8383,13513205,7778,comics,comics,comics,168
8383,13513205,33114,young-adult,young-adult,young_adult,155
8383,13513205,11743,fiction,fiction,fiction,140
8383,13513205,7457,classics,classics,classics,82
8383,13513205,6953,childrens,childrens,children,63
8383,13513205,6857,children,children,children,36
7355,13514612,33114,young-adult,young-adult,young_adult,965
7355,13514612,26837,science-fiction,science-fiction,science_fiction,574
7355,13514612,26138,romance,romance,romance,310
7355,13514612,11305,fantasy,fantasy,fantasy,239
7355,13514612,11743,fiction,fiction,fiction,122
7355,13514612,30358,thriller,thriller,thriller,83
7355,13514612,22973,paranormal,paranormal,paranormal,63
7355,13514612,20939,mystery,mystery,mystery,46
7355,13514612,10210,ebooks,ebooks,ebooks,30
7355,13514612,8055,contemporary,contemporary,contemporary,29
7355,13514612,29076,suspense,suspense,suspense,26
6754,13516846,14487,historical-fiction,historical-fiction,historical_fiction,664
6754,13516846,33114,young-adult,young-adult,young_adult,443
6754,13516846,11743,fiction,fiction,fiction,350
6754,13516846,15048,humor,humor,humor,171
6754,13516846,20939,mystery,mystery,mystery,98
6754,13516846,11305,fantasy,fantasy,fantasy,62
6754,13516846,14552,history,history,history,47
6754,13516846,8517,crime,crime,crime,31
6754,13516846,26138,romance,romance,romance,26
6754,13516846,10210,ebooks,ebooks,ebooks,17
6754,13516846,6953,childrens,childrens,children,15
6754,13516846,6857,children,children,children,15
5662,13517455,33114,young-adult,young-adult,young_adult,838
5662,13517455,26837,science-fiction,science-fiction,science_fiction,462
5662,13517455,26138,romance,romance,romance,284
5662,13517455,11305,fantasy,fantasy,fantasy,171
5662,13517455,11743,fiction,fiction,fiction,102
5662,13517455,22973,paranormal,paranormal,paranormal,65
5662,13517455,10210,ebooks,ebooks,ebooks,55
5662,13517455,14821,horror,horror,horror,39
5662,13517455,30358,thriller,thriller,thriller,33
965,13517535,26138,romance,romance,romance,1672
965,13517535,8055,contemporary,contemporary,contemporary,491
965,13517535,33114,young-adult,young-adult,young_adult,233
965,13517535,20673,music,music,music,162
965,13517535,6750,chick-lit,chick-lit,chick_lit,146
965,13517535,11743,fiction,fiction,fiction,95
965,13517535,10210,ebooks,ebooks,ebooks,82
5692,13521299,20939,mystery,mystery,mystery,167
5692,13521299,11743,fiction,fiction,fiction,142
5692,13521299,30358,thriller,thriller,thriller,102
5692,13521299,8517,crime,crime,crime,54
5692,13521299,29076,suspense,suspense,suspense,34
5692,13521299,10210,ebooks,ebooks,ebooks,14
5585,13521399,20939,mystery,mystery,mystery,526
5585,13521399,33114,young-adult,young-adult,young_adult,407
5585,13521399,11743,fiction,fiction,fiction,97
5585,13521399,30358,thriller,thriller,thriller,74
5585,13521399,8517,crime,crime,crime,65
5585,13521399,8055,contemporary,contemporary,contemporary,61
5585,13521399,29076,suspense,suspense,suspense,49
5585,13521399,10210,ebooks,ebooks,ebooks,20
5585,13521399,26138,romance,romance,romance,15
5585,13521399,26837,science-fiction,science-fiction,science_fiction,9
4543,13521459,11305,fantasy,fantasy,fantasy,355
4543,13521459,11743,fiction,fiction,fiction,152
4543,13521459,10210,ebooks,ebooks,ebooks,24
4543,13521459,26837,science-fiction,science-fiction,science_fiction,6
2908,13522285,33114,young-adult,young-adult,young_adult,977
2908,13522285,8055,contemporary,contemporary,contemporary,637
2908,13522285,26138,romance,romance,romance,400
2908,13522285,11743,fiction,fiction,fiction,219
2908,13522285,10210,ebooks,ebooks,ebooks,56
2908,13522285,15048,humor,humor,humor,19
2908,13522285,6750,chick-lit,chick-lit,chick_lit,17
8252,13522957,22973,paranormal,paranormal,paranormal,849
8252,13522957,26138,romance,romance,romance,561
8252,13522957,11305,fantasy,fantasy,fantasy,253
8252,13522957,8055,contemporary,contemporary,contemporary,45
8252,13522957,11743,fiction,fiction,fiction,36
8252,13522957,10210,ebooks,ebooks,ebooks,34
8252,13522957,15048,humor,humor,humor,31
7009,13523061,27095,self-help,self-help,self_help,198
7009,13523061,21773,nonfiction,nonfiction,nonfiction,184
7009,13523061,5951,business,business,business,25
7009,13523061,23471,philosophy,philosophy,philosophy,10
7009,13523061,26816,science,science,science,8
7009,13523061,11743,fiction,fiction,fiction,4
7009,13523061,10210,ebooks,ebooks,ebooks,4
6036,13525938,11743,fiction,fiction,fiction,419
6036,13525938,8055,contemporary,contemporary,contemporary,51
6036,13525938,10210,ebooks,ebooks,ebooks,12
6036,13525938,15048,humor,humor,humor,6
6036,13525938,6750,chick-lit,chick-lit,chick_lit,4
6851,13526026,11743,fiction,fiction,fiction,149
6851,13526026,30358,thriller,thriller,thriller,113
6851,13526026,20939,mystery,mystery,mystery,54
6851,13526026,29076,suspense,suspense,suspense,32
6851,13526026,8517,crime,crime,crime,11
6851,13526026,10210,ebooks,ebooks,ebooks,6
6851,13526026,8055,contemporary,contemporary,contemporary,5
320,13526165,11743,fiction,fiction,fiction,3784
320,13526165,15048,humor,humor,humor,1063
320,13526165,8055,contemporary,contemporary,contemporary,745
320,13526165,20939,mystery,mystery,mystery,643
320,13526165,6750,chick-lit,chick-lit,chick_lit,547
320,13526165,33114,young-adult,young-adult,young_adult,94
320,13526165,10210,ebooks,ebooks,ebooks,88
320,13526165,31155,travel,travel,travel,56
8385,13528417,11743,fiction,fiction,fiction,229
8385,13528417,14487,historical-fiction,historical-fiction,historical_fiction,215
8385,13528417,20939,mystery,mystery,mystery,50
8385,13528417,6750,chick-lit,chick-lit,chick_lit,22
8385,13528417,8055,contemporary,contemporary,contemporary,17
8385,13528417,10210,ebooks,ebooks,ebooks,12
8385,13528417,8517,crime,crime,crime,10
8385,13528417,29076,suspense,suspense,suspense,9
8385,13528417,26138,romance,romance,romance,7
8385,13528417,14552,history,history,history,4
5882,13529055,4605,biography,biography,biography,171
5882,13529055,23471,philosophy,philosophy,philosophy,57
5882,13529055,21773,nonfiction,nonfiction,nonfiction,39
5882,13529055,19733,memoir,memoir,memoir,21
5882,13529055,26816,science,science,science,15
5882,13529055,10210,ebooks,ebooks,ebooks,14
5882,13529055,8055,contemporary,contemporary,contemporary,8
5882,13529055,15048,humor,humor,humor,5
5529,13530973,23471,philosophy,philosophy,philosophy,423
5529,13530973,5951,business,business,business,305
5529,13530973,21773,nonfiction,nonfiction,nonfiction,198
5529,13530973,26816,science,science,science,119
5529,13530973,27095,self-help,self-help,self_help,46
5529,13530973,14552,history,history,history,30
5529,13530973,10210,ebooks,ebooks,ebooks,16
4438,13530981,11743,fiction,fiction,fiction,620
4438,13530981,8055,contemporary,contemporary,contemporary,69
4438,13530981,19733,memoir,memoir,memoir,16
4438,13530981,7457,classics,classics,classics,15
4438,13530981,10210,ebooks,ebooks,ebooks,12
4438,13530981,14487,historical-fiction,historical-fiction,historical_fiction,11
8548,13531024,6953,childrens,childrens,children,332
8548,13531024,6857,children,children,children,216
8548,13531024,15048,humor,humor,humor,167
8548,13531024,11743,fiction,fiction,fiction,132
8548,13531024,11305,fantasy,fantasy,fantasy,40
8548,13531024,2938,art,art,art,14
5664,13533740,14552,history,history,history,778
5664,13533740,4605,biography,biography,biography,750
5664,13533740,21773,nonfiction,nonfiction,nonfiction,169
5664,13533740,10210,ebooks,ebooks,ebooks,20
5664,13533740,23471,philosophy,philosophy,philosophy,9
5664,13533740,19733,memoir,memoir,memoir,7
3768,13536649,11743,fiction,fiction,fiction,154
3768,13536649,11305,fantasy,fantasy,fantasy,60
3768,13536649,10210,ebooks,ebooks,ebooks,39
3768,13536649,15048,humor,humor,humor,37
3768,13536649,8055,contemporary,contemporary,contemporary,30
3768,13536649,26138,romance,romance,romance,19
3768,13536649,26837,science-fiction,science-fiction,science_fiction,12
3768,13536649,33114,young-adult,young-adult,young_adult,8
3768,13536649,20939,mystery,mystery,mystery,8
96,13536860,11743,fiction,fiction,fiction,1364
96,13536860,8055,contemporary,contemporary,contemporary,758
96,13536860,6750,chick-lit,chick-lit,chick_lit,591
96,13536860,26138,romance,romance,romance,377
96,13536860,10210,ebooks,ebooks,ebooks,318
96,13536860,11305,fantasy,fantasy,fantasy,78
4354,13537891,11743,fiction,fiction,fiction,830
4354,13537891,8055,contemporary,contemporary,contemporary,148
4354,13537891,10210,ebooks,ebooks,ebooks,8
4467,13538552,8055,contemporary,contemporary,contemporary,132
4467,13538552,11743,fiction,fiction,fiction,57
4467,13538552,6857,children,children,children,17
4467,13538552,10210,ebooks,ebooks,ebooks,15
4467,13538552,20939,mystery,mystery,mystery,12
4467,13538552,19733,memoir,memoir,memoir,12
4467,13538552,29076,suspense,suspense,suspense,11
4467,13538552,30358,thriller,thriller,thriller,8
2248,13538641,14552,history,history,history,621
2248,13538641,4605,biography,biography,biography,242
2248,13538641,21773,nonfiction,nonfiction,nonfiction,184
2248,13538641,8517,crime,crime,crime,14
2248,13538641,14487,historical-fiction,historical-fiction,historical_fiction,13
2248,13538641,10210,ebooks,ebooks,ebooks,13
2248,13538641,19733,memoir,memoir,memoir,7
850,13538873,11743,fiction,fiction,fiction,3668
850,13538873,20939,mystery,mystery,mystery,1499
850,13538873,11305,fantasy,fantasy,fantasy,1070
850,13538873,8055,contemporary,contemporary,contemporary,702
850,13538873,26837,science-fiction,science-fiction,science_fiction,132
850,13538873,10210,ebooks,ebooks,ebooks,124
850,13538873,33114,young-adult,young-adult,young_adult,107
850,13538873,15048,humor,humor,humor,105
6774,13538992,22973,paranormal,paranormal,paranormal,752
6774,13538992,26138,romance,romance,romance,372
6774,13538992,11305,fantasy,fantasy,fantasy,366
6774,13538992,20939,mystery,mystery,mystery,292
6774,13538992,15048,humor,humor,humor,129
6774,13538992,11743,fiction,fiction,fiction,100
6774,13538992,8055,contemporary,contemporary,contemporary,54
6774,13538992,10210,ebooks,ebooks,ebooks,41
6774,13538992,6750,chick-lit,chick-lit,chick_lit,37
6774,13538992,29076,suspense,suspense,suspense,31
6774,13538992,8517,crime,crime,crime,30
698,13539044,11743,fiction,fiction,fiction,1560
698,13539044,8055,contemporary,contemporary,contemporary,800
698,13539044,26138,romance,romance,romance,683
698,13539044,10210,ebooks,ebooks,ebooks,105
698,13539044,15048,humor,humor,humor,67
698,13539044,28422,sports,sports,sports,41
698,13539044,33114,young-adult,young-adult,young_adult,36
3134,13540215,11743,fiction,fiction,fiction,721
3134,13540215,14487,historical-fiction,historical-fiction,historical_fiction,655
3134,13540215,14552,history,history,history,19
3134,13540215,10210,ebooks,ebooks,ebooks,16
3134,13540215,8055,contemporary,contemporary,contemporary,14
9196,13543138,11743,fiction,fiction,fiction,203
9196,13543138,14487,historical-fiction,historical-fiction,historical_fiction,161
9196,13543138,20939,mystery,mystery,mystery,129
9196,13543138,6750,chick-lit,chick-lit,chick_lit,74
9196,13543138,26138,romance,romance,romance,42
9196,13543138,8055,contemporary,contemporary,contemporary,29
9196,13543138,10210,ebooks,ebooks,ebooks,18
9196,13543138,29076,suspense,suspense,suspense,11
9196,13543138,30358,thriller,thriller,thriller,4
9196,13543138,14552,history,history,history,4
3337,13545075,33114,young-adult,young-adult,young_adult,1058
3337,13545075,26837,science-fiction,science-fiction,science_fiction,472
3337,13545075,11743,fiction,fiction,fiction,196
3337,13545075,11305,fantasy,fantasy,fantasy,117
3337,13545075,30358,thriller,thriller,thriller,58
3337,13545075,14821,horror,horror,horror,58
3337,13545075,26138,romance,romance,romance,56
3337,13545075,10210,ebooks,ebooks,ebooks,37
3337,13545075,29076,suspense,suspense,suspense,18
6247,13545345,7778,comics,comics,comics,6
6247,13545345,6857,children,children,children,3
6247,13545345,33114,young-adult,young-adult,young_adult,2
6247,13545345,6953,childrens,childrens,children,2
6247,13545345,26138,romance,romance,romance,2
8668,13546173,11305,fantasy,fantasy,fantasy,791
8668,13546173,33114,young-adult,young-adult,young_adult,393
8668,13546173,26138,romance,romance,romance,127
8668,13546173,10210,ebooks,ebooks,ebooks,61
8668,13546173,11743,fiction,fiction,fiction,54
8668,13546173,22973,paranormal,paranormal,paranormal,13
874,13547180,19733,memoir,memoir,memoir,1205
874,13547180,21773,nonfiction,nonfiction,nonfiction,886
874,13547180,4605,biography,biography,biography,370
874,13547180,26816,science,science,science,235
874,13547180,10210,ebooks,ebooks,ebooks,40
874,13547180,8055,contemporary,contemporary,contemporary,32
874,13547180,11743,fiction,fiction,fiction,20
874,13547180,20939,mystery,mystery,mystery,20
1899,13547188,11743,fiction,fiction,fiction,635
1899,13547188,8055,contemporary,contemporary,contemporary,134
1899,13547188,6750,chick-lit,chick-lit,chick_lit,87
1899,13547188,10210,ebooks,ebooks,ebooks,23
1899,13547188,20939,mystery,mystery,mystery,13
1899,13547188,33114,young-adult,young-adult,young_adult,10
8809,13547234,11743,fiction,fiction,fiction,380
8809,13547234,14487,historical-fiction,historical-fiction,historical_fiction,269
8809,13547234,14552,history,history,history,24
8809,13547234,8055,contemporary,contemporary,contemporary,16
8809,13547234,10210,ebooks,ebooks,ebooks,7
8809,13547234,7077,christian,christian,christian,7
8809,13547234,23471,philosophy,philosophy,philosophy,6
5859,13547289,11743,fiction,fiction,fiction,30
5859,13547289,6857,children,children,children,22
5859,13547289,15048,humor,humor,humor,18
5859,13547289,6953,childrens,childrens,children,15
5859,13547289,33114,young-adult,young-adult,young_adult,12
5859,13547289,26138,romance,romance,romance,11
5859,13547289,8055,contemporary,contemporary,contemporary,11
5859,13547289,7778,comics,comics,comics,3
4058,13547381,11743,fiction,fiction,fiction,373
4058,13547381,8055,contemporary,contemporary,contemporary,78
4058,13547381,6750,chick-lit,chick-lit,chick_lit,44
4058,13547381,10210,ebooks,ebooks,ebooks,16
7275,13547504,21773,nonfiction,nonfiction,nonfiction,421
7275,13547504,26816,science,science,science,97
7275,13547504,19733,memoir,memoir,memoir,20
7275,13547504,4605,biography,biography,biography,18
7275,13547504,10210,ebooks,ebooks,ebooks,16
7275,13547504,6857,children,children,children,14
7275,13547504,23471,philosophy,philosophy,philosophy,11
7275,13547504,8055,contemporary,contemporary,contemporary,8
7275,13547504,27095,self-help,self-help,self_help,8
7275,13547504,14552,history,history,history,6
4529,13554713,11305,fantasy,fantasy,fantasy,28
4529,13554713,11743,fiction,fiction,fiction,21
4529,13554713,33114,young-adult,young-adult,young_adult,17
4529,13554713,14821,horror,horror,horror,13
4529,13554713,21773,nonfiction,nonfiction,nonfiction,12
4529,13554713,7457,classics,classics,classics,10
4529,13554713,6953,childrens,childrens,children,6
4529,13554713,8055,contemporary,contemporary,contemporary,5
4529,13554713,14487,historical-fiction,historical-fiction,historical_fiction,4
4529,13554713,10210,ebooks,ebooks,ebooks,4
4529,13554713,14552,history,history,history,4
6040,13555073,11305,fantasy,fantasy,fantasy,1008
6040,13555073,33114,young-adult,young-adult,young_adult,538
6040,13555073,20939,mystery,mystery,mystery,476
6040,13555073,14821,horror,horror,horror,384
