id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,book_key,lead_author,language_known,publication_year_known,early_title_key,strict_title_key,star_ratings_total,star_weighted_average,average_rating_star_gap,cleaned_rating_activity_count,cleaned_rating_activity_mean,reading_intent_count,main_genre,main_genre_tag_count,main_genre_book_count,demand_absolute_score,exposure_gap_score,genre_scarcity_score,quality_score,first_review_score,reader_intent_contribution,exposure_gap_contribution,genre_scarcity_contribution,quality_contribution,intent_per_cleaned_rating,relative_demand_score,relative_reader_intent_contribution,relative_review_score
1317,5171,5171,1737200,43,345439104,9780345439110.0,Christina Schwarz,2000.0,Drowning Ruth,Drowning Ruth,eng,3.73,67768,70953,2178,1081,4904,21822,27694,15452,https://images.gr-assets.com/books/1390180160m/5171.jpg,https://images.gr-assets.com/books/1390180160s/5171.jpg,1317,Christina Schwarz,True,True,drowning ruth,drowning ruth,70953,3.726283596183389,0.003716403816611,100,3.34,170,mystery,166,692,86.8375040979128,15.014752486067096,44.503332969074414,13.370123483772264,45.59304993989728,29.524751393290355,3.603540596656103,9.790733253196372,2.674024696754453,1.7,86.79379302808437,29.509889629548688,45.578188176155614
1583,25373,25373,929639,34,375835318,9780375835320.0,"Rachel Cohn, David Levithan",2006.0,Nick & Norah's Infinite Playlist,Nick & Norah's Infinite Playlist,en-US,3.73,60372,71514,4348,2378,6204,19509,23714,19709,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1583,Rachel Cohn,True,True,nick & norah's infinite playlist,nick norah s infinite playlist,71514,3.729535475571217,0.000464524428783,98,3.5510204081632653,217,young_adult,1918,765,90.21418424215932,17.101956070374822,36.54245437657087,13.370123483772264,45.490656758824166,30.67282264233417,4.104469456889957,8.03933996284559,2.674024696754453,2.2142857142857144,90.4436673587586,30.750846901977926,45.56868101846792
2551,19286669,19286669,27334868,23,1250010713,9781250010710.0,Diane Chamberlain,2014.0,The Silent Sister,"The Silent Sister (Riley MacPherson, #1)",eng,3.93,31741,41004,4201,439,1683,9336,18384,11162,https://images.gr-assets.com/books/1406526579m/19286669.jpg,https://images.gr-assets.com/books/1406526579s/19286669.jpg,2551,Diane Chamberlain,True,True,the silent sister,silent sister,41004,3.930323870841869,-0.0003238708418691,100,3.59,133,fiction,179,1808,82.48825264998361,34.00721232652169,9.88416566495465,36.11080756201508,45.60441481805268,28.04600590099443,8.161730958365204,2.1745164462900237,7.222161512403017,1.33,82.35165555676976,27.999562889301718,45.557971806359966
2530,25734248,25734248,45424866,68,1101990260,9781101990260.0,Fiona Barton,2016.0,The Widow,The Widow,eng,3.49,36504,48265,5692,1257,4915,17948,17226,6919,https://images.gr-assets.com/books/1449178687m/25734248.jpg,https://images.gr-assets.com/books/1449178687s/25734248.jpg,2530,Fiona Barton,True,True,the widow,widow,48265,3.4896923236299595,0.0003076763700406,100,3.31,129,mystery,513,692,81.94732816085674,29.504972134192982,44.503332969074414,3.2947218883182168,45.39296251775763,27.86209157469129,7.081193312206317,9.790733253196372,0.6589443776636434,1.29,81.81073106764288,27.81564856299858,45.34651950606491
1644,227571,227571,3332231,30,802139256,9780802139250.0,Leif Enger,2001.0,Peace Like a River,Peace Like a River,en-US,3.98,59642,61617,6128,1061,3450,13018,22443,21645,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1644,Leif Enger,True,True,peace like a river,peace like river,61617,3.976370157586381,0.0036298424136194,100,3.92,183,fiction,1287,1808,88.08873347175172,17.39700579171675,9.88416566495465,44.65085782974538,45.23013878264671,29.95016938039559,4.17528139001202,2.1745164462900237,8.930171565949077,1.83,88.01770298328051,29.926019014315376,45.20598841656649
2628,10798418,10798418,15293391,55,316127256,9780316127260.0,"Daniel Handler, Maira Kalman",2011.0,Why We Broke Up,Why We Broke Up,eng,3.49,41202,45720,6387,2558,5891,13476,14245,9550,https://images.gr-assets.com/books/1348728685m/10798418.jpg,https://images.gr-assets.com/books/1348728685s/10798418.jpg,2628,Daniel Handler,True,True,why we broke up,why we broke up,45720,3.4885826771653545,0.0014173228346456,100,3.23,187,young_adult,1252,765,88.29636105343678,25.866025570975847,36.54245437657087,3.2947218883182168,44.92689323571194,30.02076275816851,6.207846137034203,8.03933996284559,0.6589443776636434,1.87,88.26357775106545,30.009616435362258,44.91574691290569
1508,23346377,23346377,42905101,58,1846558913,9781846558920.0,Ruth Ware,2015.0,"In a Dark, Dark Wood ","In a Dark, Dark Wood",eng,3.65,67344,84171,9107,1904,6968,26321,32390,16588,https://images.gr-assets.com/books/1429521615m/23346377.jpg,https://images.gr-assets.com/books/1429521615s/23346377.jpg,1508,Ruth Ware,True,True,"in a dark, dark wood",in dark dark wood,84171,3.650936783452733,-0.0009367834527331,98,3.5,175,mystery,862,692,87.39482023822534,15.178668997923724,44.503332969074414,8.305103267402469,44.80887334717517,29.714238880996614,3.6428805595016938,9.790733253196372,1.661020653480494,1.7857142857142858,87.64069500601028,29.797836302043496,44.892470768222054
1934,6566722,6566722,6759670,58,1401323820,9781401323820.0,Richard Castle,2008.0,Heat Wave,"Heat Wave (Nikki Heat, #1)",en-US,3.54,49283,55171,4487,1968,5963,18846,16822,11572,https://images.gr-assets.com/books/1257521812m/6566722.jpg,https://images.gr-assets.com/books/1257521812s/6566722.jpg,1934,Richard Castle,True,True,heat wave,heat wave,55171,3.544978340069964,-0.0049783400699641,100,3.33,157,mystery,335,692,85.54256365424544,21.23265216916184,44.503332969074414,4.41481805267184,44.85400502677304,29.084471642443454,5.095836520598841,9.790733253196372,0.882963610534368,1.57,85.46060539831713,29.056605835427824,44.82613921975741
2697,6448470,6448470,10823062,51,61935085,9780061935080.0,Sophie Jordan,2010.0,"Firelight (Firelight, #1)","Firelight (Firelight, #1)",en-US,3.88,51815,54550,4384,1628,4187,12409,17053,19273,https://images.gr-assets.com/books/1269737893m/6448470.jpg,https://images.gr-assets.com/books/1269737893s/6448470.jpg,2697,Sophie Jordan,True,True,"firelight (firelight, #1)",firelight,54550,3.8827864344637946,-0.0027864344637946,100,3.59,140,fantasy,1322,1153,83.43896841875204,20.17265872582232,26.062725385203805,29.1443558081084,44.77335810293957,28.369249262375696,4.841438094197356,5.733799584744837,5.828871161621681,1.4,83.32969074418097,28.33209485302153,44.73620369358541
1771,337113,337113,1389477,596,140434747,9780140434740.0,"Anne Brontë, Stevie Davies",1848.0,The Tenant of Wildfell Hall,The Tenant of Wildfell Hall,eng,3.91,59408,65305,2751,1345,3512,15624,24144,20680,https://images.gr-assets.com/books/1479652419m/337113.jpg,https://images.gr-assets.com/books/1479652419s/337113.jpg,1771,Anne Brontë,True,True,the tenant of wildfell hall,tenant of wildfell hall,65305,3.908077482581732,0.0019225174182682,100,3.7,293,fiction,899,1808,93.35591738607802,17.440716861545187,9.88416566495465,33.10567151131024,44.722434706589446,31.74101191126653,4.185772046770845,2.1745164462900237,6.621134302262049,2.93,93.33406185116381,31.733581029395697,44.715003824718615
1917,3432478,3432478,3473471,56,575090855,9780575090860.0,Carrie Ryan,2009.0,The Forest of Hands and Teeth,"The Forest of Hands and Teeth (The Forest of Hands and Teeth, #1)",eng,3.59,64093,74058,8336,4754,9003,18505,21469,20327,https://images.gr-assets.com/books/1320633297m/3432478.jpg,https://images.gr-assets.com/books/1320633297s/3432478.jpg,1917,Carrie Ryan,True,True,the forest of hands and teeth,forest of hands and teeth,74058,3.5888897890842317,0.0011102109157685,100,3.35,276,young_adult,2304,765,92.85324008305103,16.031034859578188,36.54245437657087,5.972024915309802,44.65129494044366,31.570101628237357,3.847448366298765,8.03933996284559,1.1944049830619603,2.76,92.8204567806797,31.558955305431102,44.64014861763742
2037,28214365,28214365,48242398,31,62491792,9780062491790.0,Ann Patchett,2016.0,Commonwealth,Commonwealth,eng,3.84,56656,68598,7843,977,3582,16829,31254,15956,https://images.gr-assets.com/books/1483278132m/28214365.jpg,https://images.gr-assets.com/books/1483278132s/28214365.jpg,2037,Ann Patchett,True,True,commonwealth,commonwealth,68598,3.840111956616811,-0.000111956616811,100,3.93,525,fiction,1295,1808,97.31723308927988,18.30401049065676,9.88416566495465,24.2596437547809,44.50726696535898,33.08785925035516,4.3929625177576215,2.1745164462900237,4.85192875095618,5.25,97.3117692055513,33.08600152988745,44.50540924489127
1136,5941033,5941033,6113503,74,1400063736,9781400063730.0,Colum McCann,2009.0,Let the Great World Spin,Let the Great World Spin,en-US,3.93,71515,79306,8255,1644,4957,16425,30475,25805,https://images.gr-assets.com/books/1474988022m/5941033.jpg,https://images.gr-assets.com/books/1474988022s/5941033.jpg,1136,Colum McCann,True,True,let the great world spin,let great world spin,79306,3.931077093788616,-0.0010770937886159,100,3.82,289,fiction,1791,1808,93.27942301387826,14.1186755545842,9.88416566495465,36.11080756201508,44.50016391651186,31.71500382471861,3.3884821331002075,2.1745164462900237,7.222161512403017,2.89,93.24663971150694,31.703857501912363,44.48901759370561
1845,58027,72579,2069530,91,3442723434,9783442723430.0,"Margaret Atwood, Brigitte Walitzek",1996.0,Alias Grace,Alias Grace,ger,3.97,51511,60149,2881,590,2339,13103,26233,17884,https://images.gr-assets.com/books/1472960163m/58027.jpg,https://images.gr-assets.com/books/1472960163s/58027.jpg,1845,Margaret Atwood,True,True,alias grace,alias grace,60149,3.972285491030607,-0.0022854910306069,100,3.72,152,fiction,1447,1808,84.88689760681892,20.336575237678943,9.88416566495465,42.93519833897935,44.50387935744728,28.861545186318438,4.880778057042946,2.1745164462900237,8.58703966779587,1.52,84.80493935089062,28.83367937930281,44.476013550431645
1642,11334,11334,3215642,86,140003342X,9781400033420.0,Toni Morrison,1977.0,Song of Solomon,Song of Solomon,eng,4.01,59756,63633,2356,1255,3248,12645,23232,23253,https://images.gr-assets.com/books/1451448230m/11334.jpg,https://images.gr-assets.com/books/1451448230s/11334.jpg,1642,Toni Morrison,True,True,song of solomon,song of solomon,63633,4.0054531453805415,0.0045468546194582,100,3.82,139,fiction,1558,1808,83.2422686045241,17.320511419516993,9.88416566495465,49.30062288274505,44.49393508906131,28.3023713255382,4.156922740684078,2.1745164462900237,9.860124576549012,1.39,83.11113539503879,28.257786034313188,44.4493497978363
1195,13602426,13602426,19195697,43,62065246,9780062065250.0,Louise Erdrich,2012.0,The Round House,The Round House,eng,3.91,67928,76136,8100,1240,4085,16752,32262,21797,https://images.gr-assets.com/books/1352999408m/13602426.jpg,https://images.gr-assets.com/books/1352999408s/13602426.jpg,1195,Louise Erdrich,True,True,the round house,round house,76136,3.910095092991489,-9.509299148868776e-05,100,3.97,284,fiction,467,1808,93.1428259206644,14.981969183695773,9.88416566495465,33.10567151131024,44.05988416566496,31.668560813025906,3.595672604086985,2.1745164462900237,6.621134302262049,2.84,93.06633154846466,31.642552726477987,44.03387607911704
1319,469571,469571,1907621,106,679744398,9780679744400.0,Cormac McCarthy,1992.0,All the Pretty Horses,"All the Pretty Horses (The Border Trilogy, #1)",eng,3.97,68451,72899,4810,1406,3865,14354,29344,23930,https://images.gr-assets.com/books/1498463335m/469571.jpg,https://images.gr-assets.com/books/1498463335s/469571.jpg,1319,Cormac McCarthy,True,True,all the pretty horses,all pretty horses,72899,3.967461830752137,0.0025381692478636,100,3.73,174,fiction,1896,1808,87.26368702874004,14.861763741667575,9.88416566495465,42.93519833897935,43.99803300185772,29.669653589771613,3.566823298000218,2.1745164462900237,8.58703966779587,1.74,87.18719265654028,29.643645503223695,43.9720249153098
1385,20819685,20819685,26959610,60,1400065674,9781400065680.0,David Mitchell,2014.0,The Bone Clocks,The Bone Clocks,eng,3.81,53151,65210,8606,2353,4849,14146,25148,18714,https://images.gr-assets.com/books/1398205538m/20819685.jpg,https://images.gr-assets.com/books/1398205538s/20819685.jpg,1385,David Mitchell,True,True,the bone clocks,bone clocks,65210,3.8130808158257934,-0.0030808158257933,100,3.85,477,fiction,1675,1808,96.86373073980988,19.659053655338216,9.88416566495465,20.75729428477762,43.97781663206207,32.933668451535354,4.718172877281171,2.1745164462900237,4.151458856955524,4.77,96.83094743743852,32.9225221287291,43.96667030925581
3064,23754479,23754479,43369154,66,374239215,9780374239210.0,Jonathan Franzen,2015.0,Purity,Purity,eng,3.59,24811,30459,3742,1169,2969,8717,11863,5741,https://images.gr-assets.com/books/1438958976m/23754479.jpg,https://images.gr-assets.com/books/1438958976s/23754479.jpg,3064,Jonathan Franzen,True,True,purity,purity,30459,3.5922059161495783,-0.0022059161495784,100,3.43,193,fiction,693,1808,88.7006884493498,43.53622554912032,9.88416566495465,5.972024915309802,43.975849633919786,30.15823407277893,10.448694131788876,2.1745164462900237,1.1944049830619603,1.93,88.63512184460714,30.13594142716643,43.953556988307284
1187,13586707,35036409,19174054,9,1609450787,9781609450790.0,"Elena Ferrante, Ann Goldstein",2011.0,L'amica geniale,My Brilliant Friend (The Neapolitan Novels #1),eng,3.88,64637,88433,10235,2191,5663,19003,34930,26646,https://images.gr-assets.com/books/1343064947m/13586707.jpg,https://images.gr-assets.com/books/1343064947s/13586707.jpg,1187,Elena Ferrante,True,True,l'amica geniale,l amica geniale,88433,3.884025194214829,-0.0040251942148294,100,3.89,333,fiction,1835,1808,94.29570538738936,15.94361271992132,9.88416566495465,29.1443558081084,43.89039449240521,32.06053983171238,3.826467052781117,2.1745164462900237,5.828871161621681,3.33,94.26292208501803,32.049393508906135,43.87924816959895
1570,7442,7442,208153,45,553380648,9780553380640.0,Tom Wolfe,1968.0,The Electric Kool-Aid Acid Test,The Electric Kool-Aid Acid Test,en-US,3.92,54848,58254,1529,982,3287,13596,21988,18401,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1570,Tom Wolfe,True,True,the electric kool-aid acid test,electric kool aid acid test,58254,3.9190613520101625,0.0009386479898374,100,3.97,195,fiction,315,1808,88.85367719374932,19.079881980111463,9.88416566495465,34.4716424434488,43.8582668560813,30.21025024587477,4.579171675226751,2.1745164462900237,6.89432848868976,1.95,88.80996612392089,30.195388482133104,43.84340509233964
4354,13537891,13537891,18625843,51,241144140,9780241144140.0,Zadie Smith,2012.0, NW ,NW,eng,3.41,20062,23926,2851,1257,3021,7738,8444,3466,https://images.gr-assets.com/books/1492591246m/13537891.jpg,https://images.gr-assets.com/books/1492591246s/13537891.jpg,4354,Zadie Smith,True,True,nw,nw,23926,3.411309872105659,-0.0013098721056588,98,3.4693877551020407,139,fiction,830,1808,83.2422686045241,53.5351327723746,9.88416566495465,2.032564747022183,43.73183258660256,28.3023713255382,12.848431865369903,2.1745164462900237,0.4065129494044366,1.4183673469387754,83.53731832586602,28.40268823079445,43.832149491858814
2281,17349023,17349023,24034597,27,61941026,9780061941020.0,Wally Lamb,2013.0,We Are Water,We Are Water,eng,3.79,35457,42626,5238,1057,2917,10538,17625,10489,https://images.gr-assets.com/books/1361329815m/17349023.jpg,https://images.gr-assets.com/books/1361329815s/17349023.jpg,2281,Wally Lamb,True,True,we are water,we are water,42626,3.787594425937221,0.0024055740627786,98,3.663265306122449,213,fiction,603,1808,90.01748442793136,30.324554693476124,9.88416566495465,18.57174079335592,43.77270243689214,30.605944705496665,7.277893126434269,2.1745164462900237,3.714348158671184,2.173469387755102,90.17593705605945,30.659818599060216,43.826576330455694
1920,17333230,17333230,24064531,82,316074314,9780316074320.0,Eleanor Catton,2013.0,The Luminaries,The Luminaries,eng,3.7,40727,48822,6613,2431,4439,11400,17682,12870,https://images.gr-assets.com/books/1410524246m/17333230.jpg,https://images.gr-assets.com/books/1410524246s/17333230.jpg,1920,Eleanor Catton,True,True,the luminaries,luminaries,48822,3.6988857482282578,0.0011142517717424,100,3.57,475,fiction,1371,1808,96.8473390886242,26.215714129603324,9.88416566495465,11.217353294721889,43.63785378647142,32.92809529013223,6.291771391104797,2.1745164462900237,2.243470658944378,4.75,96.82001966998143,32.91880668779369,43.62856518413288
2283,7778981,7778981,10695325,54,312656262,9780312656260.0,Alexandra Adornetto,2010.0,Halo,"Halo (Halo, #1)",en-US,3.67,56216,58840,4209,4554,6224,13124,15096,19842,https://images.gr-assets.com/books/1278885735m/7778981.jpg,https://images.gr-assets.com/books/1278885735s/7778981.jpg,2283,Alexandra Adornetto,True,True,halo,halo,58840,3.670428280081577,-0.0004282800815773,100,3.26,163,young_adult,862,765,86.12719921320074,18.500710304884716,36.54245437657087,9.403343896841877,43.64342694787455,29.283247732488253,4.440170473172331,8.03933996284559,1.8806687793683752,1.63,86.0725603759152,29.26467052781117,43.62484974319747
1411,15622,15622,3159084,103,006083756X,9780060837560.0,Richard Wright,1940.0,Native Son ,Native Son,eng,3.96,66194,70034,2918,1828,3920,14032,25876,24378,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1411,Richard Wright,True,True,native son,native son,70034,3.9574777964988432,0.0025222035011567,100,3.93,168,fiction,1318,1808,86.66265981859907,15.561140858922522,9.88416566495465,41.31788875532729,43.638072341820575,29.465304338323683,3.734673806141405,2.1745164462900237,8.263577751065458,1.68,86.61348486504207,29.448584854114305,43.621352857611186
1796,68210,68210,2481792,75,031242440X,9780312424400.0,Marilynne Robinson,2004.0,Gilead,"Gilead (Gilead, #1)",en-US,3.84,54081,58412,7870,2359,5175,12339,18141,20398,https://images.gr-assets.com/books/1451555787m/68210.jpg,https://images.gr-assets.com/books/1451555787s/68210.jpg,1796,Marilynne Robinson,True,True,gilead,gilead,58412,3.839621995480381,0.0003780045196193,98,3.683673469387755,295,fiction,2362,1808,93.41055622336356,19.32029286416785,9.88416566495465,24.2596437547809,43.4229046005901,31.759589115943616,4.636870287400284,2.1745164462900237,4.85192875095618,3.010204081632653,93.53076166539176,31.8004589662332,43.46377445087968
1970,41219,41219,2246190,114,679735909,9780679735910.0,A.S. Byatt,1990.0,Possession,Possession,eng,3.88,56064,59734,3563,2331,4550,12121,19713,21019,https://images.gr-assets.com/books/1391124124m/41219.jpg,https://images.gr-assets.com/books/1391124124s/41219.jpg,1970,A.S. Byatt,True,True,possession,possession,59734,3.8795493353868817,0.0004506646131181,100,3.65,228,fiction,1740,1808,90.8261392197574,18.55534914217025,9.88416566495465,29.1443558081084,43.33755873675008,30.88088733471752,4.4532837941208605,2.1745164462900237,5.828871161621681,2.28,90.7551087312862,30.85673696863731,43.313408370669876
1587,6617928,6617928,6812044,36,143145541,9780143145550.0,"Beth Hoffman, Jenna Lamia",2010.0,Saving CeeCee Honeycutt,Saving CeeCee Honeycutt,eng,3.92,54341,66882,7996,837,3460,15864,26904,19817,https://images.gr-assets.com/books/1348364490m/6617928.jpg,https://images.gr-assets.com/books/1348364490s/6617928.jpg,1587,Beth Hoffman,True,True,saving ceecee honeycutt,saving ceecee honeycutt,66882,3.9180945545886794,0.0019054454113214,98,3.612244897959184,168,fiction,73,1808,86.66265981859907,19.276581794339418,9.88416566495465,34.4716424434488,43.16052890394492,29.465304338323683,4.62637963064146,2.1745164462900237,6.89432848868976,1.7142857142857142,86.9686373073981,29.569336684515356,43.264561250136595
2259,17841,17841,11221066,201,015603297X,9780156032970.0,"Umberto Eco, William Weaver",1988.0,Il pendolo di Foucault,Foucault's Pendulum,en-US,3.89,40829,48898,2649,1633,3603,10343,16318,17001,https://images.gr-assets.com/books/1396645125m/17841.jpg,https://images.gr-assets.com/books/1396645125s/17841.jpg,2259,Umberto Eco,True,True,il pendolo di foucault,il pendolo di foucault,48898,3.888604850914148,0.0013951490858521,100,3.71,148,fiction,1864,1808,84.44432302480604,26.139219757403566,9.88416566495465,30.50486285651841,43.25997158780461,28.711069828434056,6.273412741776856,2.1745164462900237,6.100972571303682,1.48,84.35143700142062,28.679488580483014,43.228390339853576
1242,17262100,17262100,23858897,65,307265749,9780307265750.0,Jhumpa Lahiri,2013.0,The Lowland,The Lowland,eng,3.82,62231,69268,7249,1356,4113,16972,30069,16758,https://images.gr-assets.com/books/1366930267m/17262100.jpg,https://images.gr-assets.com/books/1366930267s/17262100.jpg,1242,Jhumpa Lahiri,True,True,the lowland,lowland,69268,3.819425997574638,0.0005740024253619,100,3.67,391,fiction,1456,1808,95.65621243579938,16.53371216260518,9.88416566495465,21.937493170145338,43.05321822751612,32.52311222817179,3.968090919025243,2.1745164462900237,4.387498634029067,3.91,95.62342913342803,32.511965905365535,43.042071904709864
2440,12781,12781,1434467,129,312270828,9780312270830.0,Salman Rushdie,1988.0,The Satanic Verses,The Satanic Verses,eng,3.71,37354,42878,3036,2132,3911,10161,14645,12029,https://images.gr-assets.com/books/1281988101m/12781.jpg,https://images.gr-assets.com/books/1281988101s/12781.jpg,2440,Salman Rushdie,True,True,the satanic verses,satanic verses,42878,3.7119735062269696,-0.0019735062269696,100,3.34,277,fiction,1728,1808,92.88602338542236,28.783739482023822,9.88416566495465,11.905802644519724,43.04502240192329,31.581247951043604,6.908097475685717,2.1745164462900237,2.381160528903945,2.77,92.85324008305103,31.570101628237353,43.033876079117036
3245,15839984,15839984,21580669,20,62224735,9780062224740.0,Rosamund Hodge,2014.0,Cruel Beauty,"Cruel Beauty (Cruel Beauty Universe, #1)",eng,3.74,45721,49354,7813,1590,4430,12549,17361,13424,https://images.gr-assets.com/books/1371652590m/15839984.jpg,https://images.gr-assets.com/books/1371652590s/15839984.jpg,3245,Rosamund Hodge,True,True,cruel beauty,cruel beauty,49354,3.741560967702719,-0.0015609677027188,100,3.53,155,fantasy,3317,1153,85.2475139329035,23.057589334498964,26.062725385203805,14.129603322041309,43.07769642662004,28.984154737187197,5.533821440279751,5.733799584744837,2.8259206644082617,1.55,85.11091683968965,28.937711725494484,43.031253414927335
1582,48328,48328,1235136,92,413757102,9780413757100.0,Richard Yates,1961.0,Revolutionary Road,Revolutionary Road,eng,3.89,56550,64720,5947,1576,4445,14100,23791,20808,https://images.gr-assets.com/books/1353721885m/48328.jpg,https://images.gr-assets.com/books/1353721885s/48328.jpg,1582,Richard Yates,True,True,revolutionary road,revolutionary road,64720,3.8932323856613102,-0.0032323856613101,100,3.75,202,fiction,1554,1808,89.30717954321932,18.3586493279423,9.88416566495465,30.50486285651841,43.046005900994416,30.36444104469457,4.406075838706151,2.1745164462900237,6.100972571303682,2.02,89.25800458966233,30.347721560485194,43.02928641678504
3551,41913,41913,1142,80,307279901,9780307279900.0,P.D. James,1992.0,The Children of Men,The Children of Men,eng,3.69,28139,32197,2377,770,2727,9256,12476,6968,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3551,P.D. James,True,True,the children of men,children of men,32197,3.687796999720471,0.002203000279529,100,3.67,161,fiction,834,1808,85.88678832914437,38.22533056496557,9.88416566495465,10.528903944924052,42.65588460277566,29.20150803190909,9.174079335591738,2.1745164462900237,2.1057807889848106,1.61,85.7611190033876,29.15878046115179,42.61315703201836
3329,24388326,24388326,44934568,39,385540353,9780385540350.0,Margaret Atwood,2015.0,The Heart Goes Last,The Heart Goes Last,eng,3.37,26841,32276,4411,1212,4338,12047,10766,3913,https://images.gr-assets.com/books/1493598486m/24388326.jpg,https://images.gr-assets.com/books/1493598486s/24388326.jpg,3329,Margaret Atwood,True,True,the heart goes last,heart goes last,32276,3.366526211426447,0.0034737885735531,100,3.24,195,fiction,210,1808,88.85367719374932,40.19232870724511,9.88416566495465,1.5681346300950714,42.34455250792263,30.21025024587477,9.646158889738826,2.1745164462900237,0.3136269260190143,1.95,88.80996612392089,30.195388482133104,42.329690744180965
2494,9912994,9912994,14805540,58,385671105,9780385671100.0,Chuck Palahniuk,2011.0,Damned,"Damned (Damned, #1)",eng,3.38,33787,38350,3331,2237,5457,12700,11466,6490,https://images.gr-assets.com/books/1296236310m/9912994.jpg,https://images.gr-assets.com/books/1296236310s/9912994.jpg,2494,Chuck Palahniuk,True,True,damned,damned,38350,3.3784876140808344,0.0015123859191654,100,3.29,146,fantasy,275,1153,84.18752048956398,31.777947765271552,26.062725385203805,1.661020653480494,42.31646814555786,28.623756966451754,7.626707463665173,5.733799584744837,0.3322041306960988,1.46,84.10009834990711,28.59403343896842,42.28674461807453
1271,17465453,17465453,21889418,72,670024856,9780670024860.0,Elizabeth Gilbert,2012.0,The Signature of All Things,The Signature of All Things,eng,3.81,61135,70375,9304,2242,5439,16022,26347,20325,https://images.gr-assets.com/books/1364277893m/17465453.jpg,https://images.gr-assets.com/books/1364277893s/17465453.jpg,1271,Elizabeth Gilbert,True,True,the signature of all things,signature of all things,70375,3.810998223801066,-0.0009982238010657,98,3.622448979591837,280,fiction,1328,1808,92.951589990165,16.883400721232654,9.88416566495465,20.75729428477762,41.98153207299748,31.603540596656103,4.052016173095836,2.1745164462900237,4.151458856955524,2.857142857142857,93.13736203693585,31.666703092558194,42.04469456889957
2688,8546358,8546358,13414212,34,553807226,9780553807230.0,Sarah Addison Allen,2011.0,The Peach Keeper ,The Peach Keeper,en-US,3.84,45468,49478,6009,558,2970,13446,19213,13291,https://images.gr-assets.com/books/1320549305m/8546358.jpg,https://images.gr-assets.com/books/1320549305s/8546358.jpg,2688,Sarah Addison Allen,True,True,the peach keeper,peach keeper,49478,3.842980718703262,-0.0029807187032622,100,3.63,166,fiction,844,1808,86.44956835318544,23.188722543984262,9.88416566495465,24.2596437547809,41.98459184788548,29.392853240083053,5.565293410556222,2.1745164462900237,4.85192875095618,1.66,86.43317670199978,29.38728007867993,41.97901868648235
1786,26245850,26245850,42901355,51,1455561789,9781455561780.0,Noah Hawley,2016.0,Before the Fall,Before the Fall,eng,3.76,48807,63003,8059,902,3812,17207,28449,12633,https://images.gr-assets.com/books/1462515889m/26245850.jpg,https://images.gr-assets.com/books/1462515889s/26245850.jpg,1786,Noah Hawley,True,True,before the fall,before fall,63003,3.763439836198277,-0.0034398361982765,100,3.81,270,fiction,1011,1808,92.6182930827232,21.4402797508469,9.88416566495465,15.7906239755218,41.96852802972353,31.49021964812589,5.1456671402032566,2.1745164462900237,3.15812479510436,2.7,92.58550978035187,31.47907332531964,41.957381706917275
1173,25074850,25074850,27669153,111,385354282,9780385354290.0,"David Lagercrantz, Stieg Larsson, George Goulding",2015.0,Det som inte dödar oss,"The Girl in the Spider's Web (Millennium, #4)",eng,3.73,53751,81860,9763,1850,5662,22883,33656,17809,https://images.gr-assets.com/books/1427843648m/25074850.jpg,https://images.gr-assets.com/books/1427843648s/25074850.jpg,1173,David Lagercrantz,True,True,det som inte dödar oss,det som inte dödar oss,81860,3.731883703884681,-0.001883703884681,98,3.5306122448979598,351,fiction,169,1808,94.7929188066878,19.374931701453395,9.88416566495465,13.370123483772264,41.728117145667134,32.22959239427385,4.649983608348815,2.1745164462900237,2.674024696754453,3.5816326530612246,94.95137143481587,32.2834662878374,41.78199103923068
